0.10907541215419769,0.10907541157372865,5.804690478283803e-10
0.45863640308380127,0.458636394053393,9.030408254506739e-09
0.010381543077528477,0.010381545312542246,2.2350137695442696e-09
0.8785152435302734,0.8785152052734562,3.825681726965513e-08
0.2538163959980011,0.25381640093212293,4.934121833333194e-09
0.6302363276481628,0.6302363836901284,5.6041965512676484e-08
0.27715012431144714,0.2771501173091965,7.002250668186605e-09
0.5018256306648254,0.501825598281764,3.238306145458836e-08
0.5240036249160767,0.5240036746075982,4.969152156419909e-08
0.15620927512645721,0.15620926015294348,1.4973513734473087e-08
0.9630362391471863,0.9630362197412361,1.940595018012914e-08
0.7563096880912781,0.7563097075603875,1.9469109435732435e-08
0.9245674014091492,0.9245674117839999,1.037485075627842e-08
0.8893450498580933,0.8893450571855877,7.327494389031131e-09
0.5841343402862549,0.5841343401905285,9.572642678534748e-11
0.9193208813667297,0.9193209085371826,2.7170452887581575e-08
0.08752574771642685,0.08752574258226571,5.134161137898552e-09
0.19092033803462982,0.19092034261872476,4.584094936976868e-09
0.00915476307272911,0.009154764074708069,1.0019789581372507e-09
0.3047482371330261,0.30474824499483877,7.861812645337807e-09
0.35250338912010193,0.35250337498710765,1.413299427488468e-08
0.2551502585411072,0.2551502510987959,7.442311267258361e-09
0.8170587420463562,0.8170587439975016,1.9511453563936243e-09
0.33779627084732056,0.33779628334740824,1.250008768716171e-08
0.264473021030426,0.26447303367784325,1.2647417224620483e-08
0.538738489151001,0.5387385168181122,2.766711126866994e-08
0.11692271381616592,0.11692270856830393,5.247861992185854e-09
0.7941054701805115,0.7941054840987684,1.3918256880351976e-08
0.05134458839893341,0.05134458905338809,6.544546779507776e-10
0.9625343084335327,0.9625342971583684,1.1275164357726908e-08
0.7665508389472961,0.7665508286408017,1.0306494435674551e-08
0.196417897939682,0.1964178918712453,6.068436697592716e-09
-0.02372053824365139,-0.02372053660015047,1.643500918691032e-09
0.798240065574646,0.7982400579183713,7.6562747253206e-09
0.7046788334846497,0.7046788763594937,4.287484400844477e-08
0.6917454600334167,0.6917454331739871,2.6859429680392566e-08
0.7691062092781067,0.7691062328676811,2.358957440495857e-08
0.04801279306411743,0.04801279401211173,9.479943011148073e-10
0.3216229975223541,0.3216230063866921,8.864337985858839e-09
0.10691080242395401,0.10691080505923398,2.6352799664675075e-09
0.8301992416381836,0.8301992297291902,1.1908993347020669e-08
0.5305454730987549,0.5305454692838606,3.814894289355664e-09
0.2699598968029022,0.26995989245850016,4.3444020603189415e-09
-0.014636057429015636,-0.014636053573104206,3.855911430428183e-09
0.2983829975128174,0.29838301148286545,1.3970048062805773e-08
0.24323038756847382,0.2432303719638351,1.5604638720079222e-08
0.6418783068656921,0.6418783321016936,2.523600151072003e-08
0.591251790523529,0.5912517979223504,7.3988213333819886e-09
0.8295754194259644,0.8295754084540371,1.0971927255631897e-08
0.3995033800601959,0.39950336322184954,1.683834638388504e-08
0.10297209024429321,0.1029720875133472,2.730946010998103e-09
