1.3841426995674244,0.6956482262673398,0.6884944733000846
0.9317131259126159,0.3291611452477037,0.6025519806649122
0.9493987145207906,0.4395268355212729,0.5098718789995177
0.9358846495188261,0.4573824425236103,0.4785022069952158
0.6825387199829023,0.1429131599402392,0.539625560042663
0.1894721583937541,0.1036320629089465,0.08584009548480759
0.650803071599901,0.11296443887146566,0.5378386327284354
0.28016013642645926,0.10258761452500471,0.17757252190145456
1.200097532739648,0.6161208358474504,0.5839766968921976
0.47542590909416294,0.4142107460615506,0.06121516303261232
1.0598821706504924,0.46650824933112756,0.5933739213193648
0.6104512662770104,0.4344729828171857,0.1759782834598247
0.5747609292601418,0.3831845157035601,0.19157641355658167
0.6177334406503692,0.46644963204087997,0.1512838086094892
0.5693353315284378,0.421603186858416,0.14773214467002183
0.44500005576030155,0.32022450253593077,0.12477555322437078
